X1,X2,X3
-0.757444422467759,2.050836049461587,1.308698556219022
-0.9809181973854346,2.1119067181592586,1.7620195239492873
-1.7004628292633568,2.145287632978477,0.661395388350987
-1.7030122599785014,1.851224018611427,1.172023999868078
-2.0899278474124965,1.964058936999649,1.2742307866269498
-1.7675809214826335,1.0317217896316957,2.0055867693508027
-1.8006051649004788,1.428402974957764,5.4283886674822845
-1.493083678246303,1.1324920277815576,4.479139830894534
-1.4266251742345741,1.2967629149470425,5.175360082268812
-1.3378865958111843,1.6765521938945154,5.622121450384276
-1.1341348637085522,1.590386383148302,5.139257535807854
-0.7354919343600553,1.7167266200987101,3.8236177135254907
-0.24713971628670428,2.093139575478455,3.173091927760636
0.1649537931403561,2.485240517157316,4.1711611956028385
0.7878961473337898,2.0619197967343035,2.8128302337708897
1.2922624887593612,2.1258257713752524,2.0620059689896877
1.3261464566488776,2.3861159085447246,0.8483735266588467
1.4369911337375147,2.8564430621827386,1.5151860363419232
1.9380963622523426,2.6555004890453824,1.617516551531394
1.8165466093678353,2.618384017095395,-0.3591102964042886
2.05385921977885,2.3630101125003096,0.8821538936074597
1.782424168160635,2.641647290779095,-1.1028781971239499
2.1637189208194734,1.9497199681101292,0.04039276168293854
1.6553512999575375,2.361244354611333,1.4645152189888084
1.2839488954178226,3.013089330162234,0.8190804195173483
1.3233275539235123,3.396958288271843,-0.8380907057611624
0.8199681262254181,2.677858029716003,0.18607809184349414
0.563409759333191,2.4718745817063232,0.6002588932838131
0.11717961734989396,1.9797549938836954,1.087934865764656
-0.28430375301119565,1.5646452093930574,1.7582857403779657
-0.9504614533808713,1.3577941024000095,3.1481304153188114
-1.2590712159311708,1.8414121284757403,3.1855421607016563
-1.5071318725718426,1.989733304033165,3.389387272632018
-1.6407590083806014,1.8919738643198893,0.8074186999654998
-1.5112837405178587,1.7975092991876371,3.3098494636320344
-1.7226557364383521,1.7831112049600388,1.7238747977335527
-2.0205357884228916,1.076748762283277,1.5955068669322805
-1.9537128829328156,1.6307044004239266,2.85129030173991
-1.5670131072236226,1.3093374352080962,1.9240102866158248
-1.3976410455196229,1.1428972111253821,5.194950728188543
-1.1564935844777724,1.1701261433746613,5.536928935386951
-0.7729775319166124,1.4091954132013949,4.752015989829553
-0.3697053276065127,1.6264412030580258,3.463328284480962
0.42423797869174223,1.985372284344811,3.0788174203297745
0.7160511123117945,2.2947296623053637,3.2883629977441893
1.048502433486429,2.3589128806672024,1.9020486943935084
1.1494111571748424,3.507143235495213,0.12111343119056026
1.2699081673899502,2.808501828997281,1.2293022628189318
1.5722709586071568,2.2512263194054363,0.7131678163097095
1.633077385305152,2.7932538769051933,2.490903201614803
2.0463646571726417,2.443627143147052,1.273189636520662
1.8771419673128957,2.3841142977662977,0.0004473921363550293
1.7794041728256844,2.7303767030735617,0.7768025770892963
1.461768385658412,2.715118783654339,-0.284373812589939
1.2984251112973426,2.300302836814584,0.8709120191427622
0.980363716248454,2.455307783942496,1.666784199911585
0.756689037592904,2.8307757298229443,0.645190291607888
0.30281541898878994,2.8207226514354473,-0.7816291753934721
0.1623870079488868,2.11509679178491,-2.418581443614743
-0.2614539213140089,1.9105579108892463,0.3005643726893305
-0.794658461249744,1.8735969795409468,3.459117835221482
-1.3974045685328353,1.804396053041258,2.748067871376856
-1.6456437205119658,1.86449989693511,3.6176055614036944
-1.684640680915282,1.2585192473586766,2.9868967403551574
-2.0209879531252612,2.3847433965508626,4.5144887604680735
-2.0477347239926034,2.062325822865933,4.217044638585407
-1.9726904590305463,1.7266973746443663,1.885569894428648
-1.748696184359738,1.3654598205613828,2.9070588015398244
-1.6980828355319526,1.1981921636876103,4.063727994668156
-1.3810074019458243,1.4195212003991102,5.91771294924702
-1.2416832032051144,1.2463842830216185,5.349775302328077
-0.8763757018708498,1.2449564477543205,6.98460743015115
-0.35695169197638243,1.780003342199705,7.094993382674527
-0.0049515351237108055,2.4367081663560444,6.2562421723693715
0.40798023799720656,1.8764055140424212,1.3194167194760973
0.7702599854150245,1.6609126675625732,2.449798514212461
0.9713466916987061,1.9780055195718127,3.067998861811881
1.4179109772647296,1.8454730912851225,1.0810296675705935
1.413900433487849,2.5303462714573124,1.2824299753183457
1.8158282356734636,2.4285438304440308,0.13865637102890405
1.776267578556336,2.7943713595113997,-2.2317312802413185
1.4841900022780048,2.6173024726977747,0.17190965885469833
1.7432343607582217,2.5666369721174087,1.0810431061439134
1.629064226393403,2.6501641105494036,-0.3472958923178862
1.707535699231161,2.4866995592889656,1.4389207040818426
1.3011347458969644,2.724525032901859,1.4996700682926325
0.8232027122276063,2.972999254410006,0.15950464525125393
0.2602674657602217,2.6886391229139854,0.061989219183837596
-0.021778920262276735,2.301146827261184,1.5972590151144783
-0.3419778449823219,2.28037791018938,-0.2887396501067454
-0.8135915603865519,1.6481672965356067,1.671936148956914
-1.680926936853398,0.9558830853999702,2.180816481346896
-1.7108855002059995,1.1732223065880016,7.460321752628693
-1.7506460266709256,0.5701871343360017,7.869633248425664
-1.4137308482503772,1.0513623892194786,11.781257813174992
-1.8485304666763556,1.2826559653648573,9.425685235196397
-2.076936479512467,1.3493820712614524,7.569146152462943
-1.8636339738058512,0.5560361447340627,6.124070860131266
-2.0023705858195684,0.8049098336055733,8.89908929606313
-1.406654559103564,1.4804633335188973,9.411418387566197
-1.3225186715871375,1.770751354291662,6.003948145925515
-0.9855332314883419,2.1359268809764367,5.432775125379247
-0.14240838965348845,1.5430009419494288,3.722267820114663
-0.0050791051855403335,2.25758848698384,4.081397990279669
0.7119627426645931,1.5317884479643271,2.66989678041512
1.1792218415766487,1.77672971855156,3.8547405620167843
0.8937944079973454,2.9703175365531704,1.4993711274015495
1.3145231874149716,2.6177196899663575,-0.16661433690865649
1.4508159306537176,2.531520247440044,-0.7943674633361422
1.5202348985414196,2.625429869178698,-0.1392725011057207
1.7722028956007656,2.56521122926369,-1.9033294169159987
1.8803843091536625,2.6614509170092577,0.10043401594151927
2.0681076867749235,2.422301521826374,1.7884745455022029
1.7070163831340797,2.5617691549967287,-0.15741948933997016
1.6520965611787364,2.673977312598596,1.3309134785735406
0.9325673902187395,3.1225268599333633,0.006062454030397183
0.6263837656774026,2.898501855371087,-1.0608577431986055
0.15390303650656612,2.7789439619670526,0.39597079986147155
0.09895774168468854,2.5406821588182105,0.7885431760322356
-0.5300239183160684,1.8187115283340372,-0.31948943086261444
-1.1287048803199204,2.176428747869556,0.8875534408882643
-1.1020640166880218,1.9826828655257687,2.067265919255677
-1.0728142101670803,2.1334158385937565,0.49926412136984644
-1.4302264511731393,1.7429855428602956,2.9687691941579963
-1.745875514115909,1.9169224416771784,2.981144518291942
-1.523919277250755,1.4702815585433324,2.9965690309952695
-1.5744770500528296,1.4929098682124042,4.779373519869007
-1.5927224089059007,1.6413859204001655,5.334539996369751
-1.4738571779829175,1.450576114138708,3.783642443325107
-1.5265167160097102,1.4628521797066845,1.7711505057695491
-1.1439368953779152,1.06543690635825,3.5567649540844255
-0.9846377509399736,1.188948272528326,5.850564009135189
-0.3518701470688028,1.5143336609148879,5.4450413247141425
-0.011107044832060015,1.950087998035085,4.951739866609831
0.6908731511098045,1.9956213595277963,3.295054844697805
1.0068948055813807,1.5115424845032523,1.4332943322020788
1.165115425857448,1.717939230731538,1.0050645824051712
1.674528024989665,2.4490357293169134,1.8684731913165362
1.7232050656835423,2.962076114824117,1.5256101023749853
1.5516178650003418,2.9531421470673402,-0.510235340277162
1.8351547627642153,3.4513003540524876,0.9187455176396305
1.9283478947745276,2.886412876649166,1.7804774887408739
2.0732234951276918,2.7903211706643694,-0.3478612222801344
2.0219065041635247,3.1353873701213355,0.0994883246644255
1.6501618783084269,3.030622958816246,-0.892751363355685
0.9576326978007392,2.34893762145495,-1.9557413186771275
1.0652078231175266,3.1916564702794323,0.4150126228492426
0.3516849642334988,3.0826724562601395,0.548673965697437
-0.3207009082579273,3.3252251745919046,0.6837766284001746
-0.4471454115852712,2.5800553105111588,1.3860663595805736
-0.535696424917254,2.572010564423861,-0.8051494812733131
-1.1361318279635633,2.249031836144502,0.7094320654847792
-1.4084651366916865,2.0706400401183958,0.041154891674243355
-1.4466258986316423,1.1009263414244095,-0.6407760294095263
-1.9168513047176745,1.2451860292977257,4.581585797186027
-2.0923367584284867,1.208433595428716,7.1828278659396885
-2.192647257681527,1.2720056799882493,7.073841572746411
-1.9335837966423208,1.8570775872001326,6.066153374697946
-1.742081878179215,1.3920795630985938,3.942370875647405
-1.427685621796476,1.5965573769621748,5.0261309813963075
-1.2644560847795123,1.5924332943838047,3.4627189415515494
-0.8604291431039051,1.542673567250018,4.242612496907233
-0.5709360602674154,1.1722396485610327,3.927378804224067
-0.26887657968973927,1.7968528266278971,4.816203561107617
0.4004292323147393,1.816815267351938,3.6572993194525982
0.9168387461256434,1.639257047531265,2.899938838996628
1.0574602210463482,1.7767450954183168,3.5294006332614716
1.5544146628674294,2.591907782258483,2.546191156581038
1.6452220754490805,2.5914879739162053,0.07218854765846261
1.8691622452624541,3.2006640773324975,-0.5982427757585973
1.868763755205632,3.2195168811433743,-0.35790280394861035
1.9967673563356925,2.8669558919917466,0.5840641178446511
1.8661263852572265,3.111907458649607,0.9662644526931216
1.95119644058974,2.700258417652415,0.6203007129820486
1.634788649712908,2.329202977371471,2.022364394157972
1.3810365227450676,2.45151116628721,0.7405247176782631
0.8450912765676792,2.495757802395635,-0.14968974704239496
0.2828729780314556,2.459498480651202,-0.44394963991862635
0.14941963603959824,1.9722526279830772,-0.3279072567903857
-0.3119401491851659,2.0611391965372716,1.601739377376772
-0.6562378606454431,1.942358382254541,1.921574490235798
-0.8118832076181681,1.73689622756166,2.927231580252332
-1.0821750206071439,1.7752979209061581,3.679911745854072
-1.5413334739195252,1.6105229866551765,1.5311494429795525
-1.8129146001152323,1.3504196225041767,2.9580982241410227
-1.4696425731277165,1.3801665302910902,4.361080184502528
-1.6249023618611538,1.4945769173632708,3.7106173715250215
-1.8110900770682565,1.4627684060584074,5.905061665216033
-1.3522538017756662,1.3854960479685228,4.266872043400008
-1.1203848502572715,1.3384491256602988,4.276165385038182
-1.0960915074236124,1.7422705736235833,4.005494777338885
-0.8572017503131222,1.5326643568922558,4.0284227413990585
-0.3208200114127874,0.9213524508385316,2.1173173145849034
0.22452298590594702,1.4546584057227538,5.625826675360508
0.6325522961548738,1.760797178709288,5.124519319758285
0.9957604420797582,1.901291933555274,4.18434337057843
1.2357403097489368,1.740449460940641,4.343748652384171
1.5813993948952714,2.380474241393678,3.968123863606282
1.821185822834485,2.5862731925781324,2.8256929115358953
2.077924845742549,2.8984012856253525,0.5608645826619569
1.9107774828262212,2.8902467354233563,-0.3046052691353624
1.8232855982976797,3.188115022684546,-1.7164893443988245
2.006664358953166,3.2351115740212375,-1.6232574412374041
1.5484102491450582,3.395944726569896,-2.010311787904398
1.1447707237999647,3.0511765363840495,-0.2974112890037518
1.040958268447418,2.89534467546426,-1.3212746804397628
0.7840189231617205,2.6218295959540723,0.07923833531330671
0.22586287729187532,2.6113010976267743,0.6158284788712158
-0.05748459169216439,2.304085785191952,-0.8391745232796168
-0.4707622829439799,2.2269610818638754,-0.815192264083489
-0.8480043295608102,1.7314136254591102,3.0330113901184816
-0.9098400933162891,1.7342497441932123,1.0625830393636821
-1.221800902147274,2.18355138684414,3.3118269331856514
-1.6103510025658054,2.503609451407875,1.0707326005980535
-1.9029349299809037,1.5195820062167458,-0.5249645424342433
-1.9169270968835974,1.284186737644108,1.6898028195969086
-1.5110788143968645,1.4833744434498992,3.988167327326936
-1.6982663581821553,1.0690051566342915,4.759566622818155
-1.9379532143994465,1.4266188101310702,5.427198109320867
-1.0667728245931665,1.2974727207995818,7.057205121259798
-1.0519020151087115,1.0502562489178255,7.068778926046851
-1.0335097530986683,1.1386476565072148,7.76882222659843
-0.3482357041239851,1.0616579906315906,6.678918717515398
0.29807367236594573,1.7867315508451354,7.771061452091201
0.6997076887048027,1.8356969734733977,4.69258277219342
1.0766371271062556,1.6407371350796658,3.023087251568581
1.1782412725132656,2.258645963435442,1.957595507766878
1.3956655852005635,2.380078325483916,-0.6791608402133301
1.4886803646816482,2.3610562696953528,-0.3461559781071669
1.408119189744154,2.654400779625759,-0.7984659536578306
1.2853530299566178,2.780906908622884,-0.2743807753334344
1.7777817207350082,2.6178594181560673,-0.19895584724066942
1.8001193453379354,3.423497529535154,0.08436438076793207
1.696011251412812,3.1712754152848026,0.19700592473011225
1.3878540460017859,3.22690779185732,0.34576871910018836
0.6654978073130371,2.6807104841649743,0.38358739583529394
0.32487037686097187,1.9073083295527025,3.032330107261252
0.42749877822143834,2.225588298616988,3.369879017609223
-0.20478494505502362,1.985624629402994,3.077508962676169
-0.5673524598734062,2.413086712935043,2.3841378403186533
-0.910721126930902,2.1291338320694733,3.290044339723291
-1.094625565900603,1.5198126500611489,3.477638891300253
-1.1927809783147105,1.5379912974325742,3.439537393680033
-1.5199671997481305,1.8404026532225133,3.042410684728361
-1.9003547859468808,1.1534894945976553,4.24074780492024
-1.757637456597696,1.205417813680345,5.463330790096072
-1.9341048907846967,1.091944996815761,4.69841391191138
-1.9457931284292787,1.306295746640849,6.045402209097207
-2.264614373667318,1.3140532046521003,4.945001309188035
-1.773824227856176,1.4618019025490552,5.190587606531492
-1.2481287059225046,1.6594815277858965,4.507234752782484
-0.8951955818810682,2.06071020112268,2.7877458164642746
-0.42767679046057444,1.8025380202522847,2.6426907133455195
0.26637476261616744,2.1492339613962765,2.72800636750616
0.516571562624424,2.013565695055401,1.1029093443702431
1.169590866903754,2.3591892661784857,0.3579337069700965
1.3689829591598115,2.09427770989003,0.4952577827276705
1.7390920441558113,1.6565143340637245,1.5195647374476478
2.182248257673924,2.1925840888516768,1.6426718779076896
2.1578067061743242,1.8334924033793933,1.761528481678078
2.024927855486089,2.263433618829971,3.1828916575487782
1.878440892275953,2.328359441482224,1.5748263409958798
1.9495504657339884,2.683502091781544,3.255725494868996
2.1090306873649025,2.435304457953885,-0.8188456727923714
1.8219055404551758,2.912569438755799,-0.7360126169796626
1.4074158753043085,2.917825691626894,-1.0688426898265506
0.7786192002625462,3.5242314321248562,0.3163968731312028
0.32956110617173234,2.409846368887538,1.2075224053842684
-0.20468690278613738,2.1458061129430757,1.989438702096813
-0.49589439597999013,2.1931411972344876,2.1395524961446286
-0.9366106212869983,2.079342315766983,1.6494623081184747
-0.9468293267234904,2.0658686436014166,2.0934038931258065
-1.4305615010207993,1.9421119262411728,3.030910501424098
-1.9012170879822363,1.9793429818481525,1.8010354934627215
-1.9660867807769788,1.1508424490102072,1.643391547658542
-1.9421106668575567,1.4921540999784622,5.063260599002066
-1.9796616249274224,1.7810350778762019,5.845073962662946
-2.0004255795201558,1.719409037200776,5.481798117239926
-1.8138550331526655,1.7435968590966693,5.276700877957546
-1.5252259038398572,2.060903958590891,3.84134801437463
-1.034375087722779,1.9370769582682386,2.1588672224862036
-0.8996445942946268,1.3534049191150754,3.0657718164024934
-0.4012479961830054,0.8119049637465963,5.500650861471403
0.11701623522519237,1.8759866493033324,8.257365156350296
0.5764900610163676,2.2136626807789597,5.065984701066233
0.6243654815059978,2.339067674265003,3.4635208442011076
0.8729530382133361,2.6130986355278165,2.847984335040487
1.1277023835994648,2.2609702337020883,3.003035127791365
1.7511218623677909,2.397554956958027,0.8153611990659866
1.8972669866011445,2.276720326538301,-0.9829244678355747
1.8774023944340865,2.2584862506432373,0.01720420778154408
1.8433061512366502,2.5837403030694124,1.338588675549978
1.5487185989524273,2.530561081533209,0.7445468348089322
1.3878292346269456,2.23694252564002,1.2597413421552757
0.8830642988232644,2.620145360732124,0.8687446151371738
0.8120561266341615,2.5705083235795794,0.9399394705639021
0.7765486926024173,2.753475751396573,-0.2778089936979358
0.4081116655002963,2.4730227733799057,-1.312768393607015
0.12098136220051622,2.605964140952358,-1.5036288614348787
-0.4215635738415678,2.902132030168081,-0.9519114660015936
-0.8516548227931349,2.7034299229305927,-1.4956711976960593
-0.8240765604832925,2.970146434992829,-1.1298186847174074
-1.1630525881666953,2.451068728553331,-1.3007388608439656
-1.564104865963136,1.747858228327984,-2.081000013567359
-1.6190465749281888,1.6306822844055777,1.2104089234274897
-2.0783467806858664,1.8439568505117052,1.9845142991953693
-1.8953587959368547,2.312427602093495,2.692864311616577
-2.033300412044808,1.9935575982181792,2.4415341691376153
-1.8622859014847013,1.9476308072712007,3.195017778178587
-1.514245014742791,1.5587516419176042,1.6854887803049703
-1.0874618703907644,1.1020415629814215,1.6710050425093699
-0.6096354578268718,2.0709329495282036,3.739511062389002
-0.07315002772497511,1.6490824785651204,3.1560357336469815
0.2689714837567268,1.729526869388564,3.3012434976312752
0.6745495551722496,2.1151803892893333,2.2652329801414766
1.1561206137739526,2.442979535907832,0.7690583408647206
1.300423975481899,2.621669997478957,0.6619596013771176
1.3818747806392055,2.240263329019265,0.363098139007974
1.957676262007706,2.7265343278062444,0.5707849996802183
2.2854854579658364,2.68580514084741,-0.6801693173660647
2.4783875291091237,3.1338849840251726,0.19088019762020228
2.1205996141755814,2.6626543924287227,1.9734238785600613
1.8086932507826812,3.285706365130049,2.3776203162894234
1.5535539255283926,2.9063338611881484,1.1501335044454708
1.8344303987635422,2.944042351880512,2.266641075661222
1.1861308310488934,2.973605026059473,-0.1665304001098807
0.8350442107052283,3.219925655146834,0.6190634896060911
0.5521085892729457,2.797040083576581,-0.8755231337853795
0.12597613876921476,2.7432433664230804,1.4089264016754375
-0.4139377945124644,1.9161310482378975,-1.6322941993401288
-0.9005589184509868,2.2588565270596366,-0.22914493996143848
-1.5110401334858468,1.974097837890129,1.485384812018159
-1.4902070978992727,1.630653946193932,3.6904412754921037
-1.659271692772146,1.0775956717495518,2.772525634980954
-1.755217978586397,1.911078690844772,5.7752891893308655
-2.027179240321645,1.3339996528684837,5.135194452647796
-1.942779294246329,1.3991687952519887,6.901265872892539
-1.7348377276534515,0.7778530928124028,5.502348667151573
-1.7035622032441793,1.070032283646029,6.577716993612557
-1.5301066791100029,1.0374533204489444,6.534672230076333
-1.2239707493637515,1.422007063415927,7.841496350304142
-0.8431457821872566,1.4930223270861054,6.203245792411955
-0.6282144069532777,1.3777301930968093,3.7666627839342532
0.002393901928910966,2.0977424567282927,2.9196415889398444
0.5623286634039862,2.273866023528404,3.043956405298417
1.353956035405304,2.361889455084741,0.6049886571420287
1.4348379283647668,2.762917855010126,1.9951293475344603
1.3891510933830067,2.7554127883196484,0.9656033781116677
1.7823109048146732,2.363493037564681,1.2705423249895327
1.9780063377019315,2.30555147494248,-0.7207448972582106
1.8212036202327357,2.079466731469699,0.5726410537259148
2.0759553639786135,2.7043053702136373,1.4826317797536435
2.101555041040946,2.0916978264196766,1.4804515888780425
1.8524300644309677,3.0131734240146737,2.1694234527718637
1.419015930844512,2.63065034803982,0.9901324259132257
1.1062159158543892,2.9088424278748954,0.7658553524044006
0.9214555722381762,2.986469881720006,-1.5296480770413496
0.05979207204552295,2.5494374518498795,-1.53340670369553
-0.27360222558287206,2.7972979510162053,-1.9332572385905127
-0.7438715882092188,2.3469960630524036,-1.332649882824445
-1.0425085126662732,1.783952740606757,0.8867786427680528
-1.372617075352604,1.7286207194533616,2.0454929532292248
-1.3937818164559919,2.006014238099494,2.1020870756821
-1.8875629103081757,1.844393847162089,2.746579163099106
-1.870675444368621,1.895120986957753,2.0432982412042784
-1.8015594756731437,1.3915584618823864,0.5769990101380229
-2.0116280870887815,1.5795729960874836,1.5644568839551087
-1.9006758452821413,1.6030271962379659,1.6229459248306002
-1.8012935716034537,1.840184780253322,3.4980485098597156
-1.3659603738661206,2.214590324514325,2.6539394670946717
-0.9385136885292266,1.4643126289595787,3.3024678132340415
-0.43221664584578057,1.5563184102465293,4.045043509862596
0.03840360179207997,1.737945510656096,3.7659592068860457
-0.1382904865121188,2.102106324731111,2.028976426717783
0.29171020363889677,2.422078608697997,0.5385810677763094
0.5791423123884758,2.269137405118741,-1.0393059384202312
1.1647607049125535,2.4051595664202647,0.6331929273868395
1.186428611502731,2.4549046438405644,0.34656643702051043
1.2957123863401607,2.1223258853733027,-2.1190480979568256
1.488502004755754,2.26396581308778,-0.6342947135489595
2.0764982892297996,2.7674229798127676,1.5452463261568372
1.9398153314498325,2.797920588241231,1.433482687089341
1.7911473828588145,3.283090160583844,4.319793820689849
1.9836357342698394,3.41505868044992,2.225555802040554
1.7115499402427885,3.323812113777693,1.2312944466500597
1.3213592366851203,2.7283601543353218,-0.532880911408358
0.7690408051774649,2.214847677810341,-0.06489803885802986
0.3437560247974766,2.4004663690187367,0.5519811316922963
-0.2798465760895208,2.9078919467232986,-0.8057116368797834
-0.3310595588895537,2.866256562564948,0.9822122766579633
-0.794528385774355,2.384719021298428,0.6049136540412894
-1.2070212027626919,1.842766928951068,-0.24553000051171214
-1.1780457826807327,1.5189567751353852,1.5187079641619383
-1.3961030345098624,1.8495072623363422,4.541364821957984
-1.943769524619714,1.2704089915462242,2.374148428989073
-1.7766171357869456,0.8540136054666001,4.989001656024701
-1.8538113250609207,1.593150930037795,7.281843537221837
-1.8397144906057492,1.5133338093288002,5.791284816091722
-1.433580393028924,1.6908059850768211,5.523228681296437
-1.0552470264166294,2.239954507872578,4.484983971137437
-1.4060135890067302,2.6643489103155265,2.975549503569648
-0.6645161701033193,2.2133062430757207,0.7516944446480964
-0.4689274513866999,1.6728030264072111,3.0775187738948326
0.044316994147462305,1.54288650028449,2.8662818000762815
0.56147474779222,0.9165824110370631,4.534087023986494
0.9458055777763065,1.5196500676354328,7.092058446281491
1.2072756903664963,1.9250238671099178,4.963651466424322
1.6526416190321187,2.115087700891549,4.391075028819826
1.794384948647991,2.757767465601769,1.3564319398367493
1.4470005182521453,2.7897057587323046,0.21555391229156068
2.218806740462125,2.9152523863714244,0.2034721239836287
2.0170997361297234,2.906708402987296,1.9900615233974421
2.0172896462904686,2.8341136472494113,1.3035460131303545
1.613237338497964,2.7826672376504424,0.6706084153385145
1.5625860843336425,2.416682267608571,0.2954867480991488
0.934456743565055,2.6639217687903844,0.7102016791819004
0.4358807292657115,2.41617989690076,0.41115264387158623
0.3470066959912339,1.628111103358748,0.19085256226976474
-0.20050190555411954,2.035435472672635,1.8058266575575093
-0.6765721433258183,2.0578598209837384,1.402339236274606
-0.9008488535655345,1.528320991740385,3.0569870769990546
-1.070141113484611,1.3172190743572667,3.958004813133699
-1.6470983365186944,1.9202195711021401,6.099608023664285
-1.6982127391781445,1.5336569820407455,3.335977195611914
-1.7661450418347018,1.2157956278675186,3.710003092603533
-1.4552722591189522,0.9824408821908951,3.3128763408134487
-1.4353171935850288,1.262213903505795,6.5979051867239455
-1.7702501828888626,1.278130424575588,4.71289856695815
-1.5411008819988985,1.4174621180218165,6.447388028506055
-1.2299822364806947,1.9992972503029278,4.928698811296455
-0.9723408540207377,1.9893710066915873,1.3479091842413895
-0.9923982869192678,1.7991077957989448,3.0795010859412186
-0.3760792284548161,1.4531780635613452,2.506317216261277
0.11416729508708875,1.9043661112104553,2.7859393264029624
0.14912070236406472,2.546956772070573,1.7697405673480575
0.6571133642423118,1.776547830686355,-0.2779484541650362
0.7863620419604906,1.998781193992521,-0.16469283768342552
1.1434800839131773,2.180464048752609,2.144417747611531
0.9634312853622554,2.4121527555672624,1.31678034230054
1.9823668081616717,1.9422668711066866,1.376929454893889
1.9302680446189402,2.525822804792953,1.3904774902860617
2.04509941021098,2.6006533019111315,0.8217577459859324
2.007383629095382,2.3734626600026183,0.6397830332163649
1.6147450120128983,2.516525242820846,-0.2590161819549171
1.3452296573084586,2.8798787799800336,-0.7879426555587867
1.0767501127309458,2.9364274192519413,-2.039198065774998
